Player,Team,Conf,G,Cmp,Pass_Att,Cmp_Pct,Pass_Yds,Pass_TD,Int,Pass_Y/A,AY/A,PR,Year,School,Rush_Att,Rush_Yds,Rush_Y/A,Rush_TD,Rec,Rec_Yds,Y/R,Rec_TD,Plays,Tot_Yds,Y/P,Tot_TD
Patrick Skov,0,ACC,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,Georgia Tech,93.0,377.0,4.1,6.0,3.0,44.0,14.7,2.0,96.0,421.0,4.4,8.0
Sam Craft,0,American,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,Memphis,82.0,333.0,4.1,5.0,8.0,114.0,14.3,2.0,90.0,447.0,5.0,7.0
Kelvin Taylor,0,SEC,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,Florida,259.0,1035.0,4.0,13.0,17.0,150.0,8.8,0.0,276.0,1185.0,4.3,13.0
Marteze Waller,0,MWC,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,Fresno State,228.0,920.0,4.0,5.0,20.0,151.0,7.6,2.0,248.0,1071.0,4.3,7.0
Johnathan Gray,0,Big 12,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,Texas,123.0,489.0,4.0,3.0,6.0,84.0,14.0,0.0,129.0,573.0,4.4,3.0
Imani Cross,0,Big Ten,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,Nebraska,111.0,444.0,4.0,6.0,2.0,10.0,5.0,0.0,113.0,454.0,4.0,6.0
Zack Langer,0,American,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,Tulsa,201.0,777.0,3.9,18.0,4.0,61.0,15.3,0.0,205.0,838.0,4.1,18.0
Russell Hansbrough,0,SEC,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,Missouri,111.0,436.0,3.9,1.0,17.0,59.0,3.5,0.0,128.0,495.0,3.9,1.0
Mikel Horton,0,SEC,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,Kentucky,82.0,318.0,3.9,3.0,10.0,140.0,14.0,0.0,92.0,458.0,5.0,3.0
Joshua Thomas,0,Big 12,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,Iowa State,75.0,295.0,3.9,7.0,4.0,33.0,8.3,0.0,79.0,328.0,4.2,7.0
Jeremiah Laufasa,0,CUSA,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,UTEP,102.0,381.0,3.7,1.0,14.0,130.0,9.3,0.0,116.0,511.0,4.4,1.0
Andrew Buie,0,CUSA,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,Charlotte,146.0,527.0,3.6,1.0,5.0,48.0,9.6,0.0,151.0,575.0,3.8,1.0
C.J. Jones,0,American,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,UCF,93.0,339.0,3.6,1.0,11.0,65.0,5.9,0.0,104.0,404.0,3.9,1.0
Tyler Bell,0,ACC,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,Wake Forest,129.0,451.0,3.5,1.0,18.0,127.0,7.1,0.0,147.0,578.0,3.9,1.0
Trayion Durham,0,MAC,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,Kent State,127.0,428.0,3.4,3.0,0.0,0.0,0.0,0.0,127.0,428.0,3.4,3.0
Raekwon James,0,MAC,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,Kent State,76.0,261.0,3.4,0.0,28.0,287.0,10.3,0.0,104.0,548.0,5.3,0.0
Taj McGowan,0,American,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,UCF,85.0,262.0,3.1,1.0,2.0,13.0,6.5,0.0,87.0,275.0,3.2,1.0
Taylor Cox,0,Big 12,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,Kansas,79.0,231.0,2.9,2.0,8.0,48.0,6.0,0.0,87.0,279.0,3.2,2.0
Teriyon Gipson,0,MWC,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,New Mexico,145.0,1269.0,8.8,13.0,9.0,80.0,8.9,1.0,154.0,1349.0,8.8,14.0
Curtis Samuel,0,Big Ten,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,Ohio State,97.0,771.0,7.9,8.0,74.0,865.0,11.7,7.0,171.0,1636.0,9.6,15.0
Marlon Mack,0,American,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,South Florida,174.0,1187.0,6.8,15.0,28.0,227.0,8.1,0.0,202.0,1414.0,7.0,15.0
Boom Williams,0,SEC,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,Kentucky,171.0,1170.0,6.8,7.0,8.0,56.0,7.0,1.0,179.0,1226.0,6.8,8.0
Joe Williams,0,Pac-12,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,Utah,210.0,1407.0,6.7,10.0,9.0,107.0,11.9,0.0,219.0,1514.0,6.9,10.0
Brandon Radcliff,0,ACC,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,Louisville,138.0,903.0,6.5,6.0,9.0,86.0,9.6,1.0,147.0,989.0,6.7,7.0
Marcus Marshall,0,ACC,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,Georgia Tech,96.0,624.0,6.5,4.0,3.0,92.0,30.7,1.0,99.0,716.0,7.2,5.0
Marcus Cox,0,Sun Belt,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,Appalachian State,158.0,1015.0,6.4,9.0,14.0,112.0,8.0,1.0,172.0,1127.0,6.6,10.0
D'Onta Foreman,0,Big 12,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,Texas,323.0,2028.0,6.3,15.0,7.0,75.0,10.7,0.0,330.0,2103.0,6.4,15.0
James Flanders,0,American,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,Tulsa,258.0,1629.0,6.3,18.0,3.0,17.0,5.7,0.0,261.0,1646.0,6.3,18.0
Samuel Stewart,0,CUSA,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,Rice,76.0,479.0,6.3,3.0,15.0,107.0,7.1,3.0,91.0,586.0,6.4,6.0
Dalvin Cook,0,ACC,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,Florida State,288.0,1765.0,6.1,19.0,33.0,488.0,14.8,1.0,321.0,2253.0,7.0,20.0
Doroland Dorceus,0,American,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,Memphis,132.0,810.0,6.1,9.0,10.0,77.0,7.7,1.0,142.0,887.0,6.2,10.0
Josh Rounds,0,American,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,Tulane,125.0,758.0,6.1,7.0,6.0,84.0,14.0,0.0,131.0,842.0,6.4,7.0
Jacobi Owens,0,MWC,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,Air Force,142.0,859.0,6.0,5.0,3.0,60.0,20.0,1.0,145.0,919.0,6.3,6.0
Jamaal Williams,0,Ind,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,Brigham Young,234.0,1375.0,5.9,12.0,7.0,80.0,11.4,0.0,241.0,1455.0,6.0,12.0
Kamryn Pettway,0,SEC,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,Auburn,209.0,1224.0,5.9,7.0,2.0,14.0,7.0,0.0,211.0,1238.0,5.9,7.0
Elijah Hood,0,ACC,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,North Carolina,145.0,858.0,5.9,8.0,25.0,142.0,5.7,0.0,170.0,1000.0,5.9,8.0
Lazedrick Thompson,0,American,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,Tulane,87.0,506.0,5.8,7.0,2.0,0.0,0.0,0.0,89.0,506.0,5.7,7.0
Kendrick Foster,0,Big Ten,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,Illinois,126.0,720.0,5.7,7.0,9.0,54.0,6.0,2.0,135.0,774.0,5.7,9.0
Kareem Hunt,0,MAC,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,Toledo,262.0,1475.0,5.6,10.0,41.0,403.0,9.8,1.0,303.0,1878.0,6.2,11.0
Dare Ogunbowale,0,Big Ten,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,Wisconsin,91.0,506.0,5.6,5.0,24.0,208.0,8.7,1.0,115.0,714.0,6.2,6.0
Justin Davis,0,Pac-12,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,USC,110.0,607.0,5.5,2.0,14.0,112.0,8.0,0.0,124.0,719.0,5.8,2.0
Quinton Baker,0,CUSA,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,Western Kentucky,99.0,542.0,5.5,4.0,8.0,43.0,5.4,0.0,107.0,585.0,5.5,4.0
Jeremy McNichols,0,MWC,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,Boise State,314.0,1709.0,5.4,23.0,37.0,474.0,12.8,4.0,351.0,2183.0,6.2,27.0
Samaje Perine,0,Big 12,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,Oklahoma,196.0,1060.0,5.4,12.0,10.0,106.0,10.6,1.0,206.0,1166.0,5.7,13.0
Khalfani Muhammad,0,Pac-12,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,California,152.0,827.0,5.4,2.0,17.0,132.0,7.8,0.0,169.0,959.0,5.7,2.0
Shock Linwood,0,Big 12,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,Baylor,138.0,751.0,5.4,2.0,2.0,6.0,3.0,0.0,140.0,757.0,5.4,2.0
T.J. Logan,0,ACC,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,North Carolina,120.0,650.0,5.4,7.0,29.0,244.0,8.4,3.0,149.0,894.0,6.0,10.0
Willy Ivery,0,CUSA,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,North Texas,90.0,489.0,5.4,6.0,25.0,173.0,6.9,2.0,115.0,662.0,5.8,8.0
Gerard Wicks,0,Pac-12,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,Washington State,88.0,475.0,5.4,11.0,29.0,184.0,6.3,1.0,117.0,659.0,5.6,12.0
Justin Silmon,0,Big 12,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,Kansas State,86.0,464.0,5.4,3.0,1.0,2.0,2.0,0.0,87.0,466.0,5.4,3.0
Zamore Zigler,0,MWC,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,San Jose State,79.0,423.0,5.4,3.0,10.0,79.0,7.9,1.0,89.0,502.0,5.6,4.0
Brian Hill,0,MWC,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,Wyoming,349.0,1860.0,5.3,22.0,8.0,67.0,8.4,0.0,357.0,1927.0,5.4,22.0
Mark Walton,0,ACC,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,Miami (FL),209.0,1117.0,5.3,14.0,27.0,240.0,8.9,1.0,236.0,1357.0,5.8,15.0
Ke'aun Kinner,0,Big 12,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,Kansas,140.0,738.0,5.3,3.0,19.0,179.0,9.4,0.0,159.0,917.0,5.8,3.0
Thomas Koufie,0,Sun Belt,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,Louisiana-Monroe,81.0,427.0,5.3,9.0,5.0,24.0,4.8,0.0,86.0,451.0,5.2,9.0
Tonny Lindsey,0,MWC,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,Utah State,148.0,763.0,5.2,6.0,17.0,123.0,7.2,0.0,165.0,886.0,5.4,6.0
Charles Jones,0,Big 12,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,Kansas State,115.0,596.0,5.2,2.0,13.0,130.0,10.0,0.0,128.0,726.0,5.7,2.0
James Conner,0,ACC,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,Pitt,216.0,1092.0,5.1,16.0,21.0,302.0,14.4,4.0,237.0,1394.0,5.9,20.0
Jela Duncan,0,ACC,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,Duke,88.0,450.0,5.1,6.0,5.0,33.0,6.6,0.0,93.0,483.0,5.2,6.0
Leshun Daniels Jr.,0,Big Ten,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,Iowa,213.0,1058.0,5.0,10.0,8.0,67.0,8.4,0.0,221.0,1125.0,5.1,10.0
Fred Coppet,0,MAC,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,Bowling Green State,204.0,1030.0,5.0,8.0,15.0,79.0,5.3,0.0,219.0,1109.0,5.1,8.0
Akeem Judd,0,SEC,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,Ole Miss,164.0,826.0,5.0,6.0,15.0,106.0,7.1,1.0,179.0,932.0,5.2,7.0
Robert Washington,0,CUSA,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,Charlotte,97.0,489.0,5.0,5.0,13.0,28.0,2.2,0.0,110.0,517.0,4.7,5.0
Xavier Hall,0,Sun Belt,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,New Mexico State,80.0,396.0,5.0,1.0,11.0,136.0,12.4,0.0,91.0,532.0,5.8,1.0
Wayne Gallman,0,ACC,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,Clemson,232.0,1133.0,4.9,17.0,20.0,152.0,7.6,0.0,252.0,1285.0,5.1,17.0
Joel Bouagnon,0,MAC,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,Northern Illinois,182.0,885.0,4.9,8.0,17.0,157.0,9.2,1.0,199.0,1042.0,5.2,9.0
Arkeel Newsome,0,American,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,Connecticut,147.0,715.0,4.9,5.0,25.0,273.0,10.9,2.0,172.0,988.0,5.7,7.0
Albert Reid,0,ACC,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,Virginia,98.0,480.0,4.9,6.0,6.0,48.0,8.0,1.0,104.0,528.0,5.1,7.0
Kalif Phillips,0,CUSA,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,Charlotte,189.0,907.0,4.8,4.0,20.0,242.0,12.1,1.0,209.0,1149.0,5.5,5.0
George Payne,0,CUSA,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,Southern Mississippi,103.0,496.0,4.8,2.0,10.0,67.0,6.7,0.0,113.0,563.0,5.0,2.0
Darik Dillard,0,CUSA,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,Rice,95.0,452.0,4.8,3.0,8.0,51.0,6.4,1.0,103.0,503.0,4.9,4.0
Zach Green,0,Pac-12,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,Arizona,77.0,372.0,4.8,3.0,2.0,5.0,2.5,0.0,79.0,377.0,4.8,3.0
Matt Dayes,0,ACC,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,North Carolina State,249.0,1166.0,4.7,10.0,32.0,267.0,8.3,0.0,281.0,1433.0,5.1,10.0
De'Veon Smith,0,Big Ten,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,Michigan,181.0,846.0,4.7,10.0,16.0,66.0,4.1,0.0,197.0,912.0,4.6,10.0
Gerald Holmes,0,Big Ten,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,Michigan State,91.0,431.0,4.7,5.0,11.0,48.0,4.4,0.0,102.0,479.0,4.7,5.0
Jahad Thomas,0,American,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,Temple,207.0,953.0,4.6,13.0,33.0,418.0,12.7,6.0,240.0,1371.0,5.7,19.0
Terrell Newby,0,Big Ten,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,Nebraska,190.0,879.0,4.6,7.0,18.0,149.0,8.3,1.0,208.0,1028.0,4.9,8.0
Donovan Wilson,0,MAC,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,Bowling Green State,110.0,503.0,4.6,5.0,4.0,34.0,8.5,1.0,114.0,537.0,4.7,6.0
Rushel Shell,0,Big 12,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,West Virginia,113.0,514.0,4.5,5.0,12.0,100.0,8.3,0.0,125.0,614.0,4.9,5.0
Devine Redding,0,Big Ten,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,Indiana,253.0,1122.0,4.4,7.0,27.0,146.0,5.4,2.0,280.0,1268.0,4.5,9.0
Justin Goodwin,0,Big Ten,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,Rutgers,118.0,517.0,4.4,1.0,22.0,204.0,9.3,1.0,140.0,721.0,5.2,2.0
Dami Ayoola,0,Sun Belt,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,South Alabama,88.0,377.0,4.3,6.0,10.0,32.0,3.2,0.0,98.0,409.0,4.2,6.0
Tarean Folston,0,Ind,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,Notre Dame,77.0,334.0,4.3,2.0,8.0,66.0,8.3,0.0,85.0,400.0,4.7,2.0
Mike Warren,0,Big 12,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,Iowa State,134.0,559.0,4.2,3.0,12.0,98.0,8.2,0.0,146.0,657.0,4.5,3.0
Kyler Neal,0,Sun Belt,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,Georgia State,75.0,314.0,4.2,2.0,3.0,28.0,9.3,0.0,78.0,342.0,4.4,2.0
D.J. Johnson,0,MWC,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,Air Force,150.0,622.0,4.1,2.0,0.0,0.0,0.0,0.0,150.0,622.0,4.1,2.0
Shayne Davern,0,MWC,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,Air Force,116.0,475.0,4.1,4.0,4.0,69.0,17.3,0.0,120.0,544.0,4.5,4.0
Steven Lakalaka,0,MWC,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,Hawaii,102.0,416.0,4.1,13.0,3.0,14.0,4.7,0.0,105.0,430.0,4.1,13.0
Shaun Wick,0,MWC,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,Wyoming,89.0,354.0,4.0,1.0,4.0,32.0,8.0,0.0,93.0,386.0,4.2,1.0
Anthony Anderson,0,CUSA,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,Marshall,86.0,339.0,3.9,2.0,2.0,16.0,8.0,0.0,88.0,355.0,4.0,2.0
Matt Breida,0,Sun Belt,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,Georgia Southern,168.0,646.0,3.8,3.0,11.0,53.0,4.8,2.0,179.0,699.0,3.9,5.0
Stedman Mayberry,0,Sun Belt,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,Texas State,157.0,593.0,3.8,5.0,41.0,321.0,7.8,0.0,198.0,914.0,4.6,5.0
Ben Luckett,0,Sun Belt,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,Louisiana-Monroe,120.0,450.0,3.8,5.0,10.0,62.0,6.2,0.0,130.0,512.0,3.9,5.0
Jalen Hurd,0,SEC,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,Tennessee,122.0,451.0,3.7,3.0,10.0,81.0,8.1,2.0,132.0,532.0,4.0,5.0
Dontel James,0,MWC,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,Fresno State,208.0,697.0,3.4,5.0,3.0,9.0,3.0,0.0,211.0,706.0,3.3,5.0
Jahray Hayes,0,MAC,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,Central Michigan,144.0,486.0,3.4,9.0,12.0,120.0,10.0,0.0,156.0,606.0,3.9,9.0
Nate Starks,0,Pac-12,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,UCLA,87.0,292.0,3.4,1.0,8.0,28.0,3.5,0.0,95.0,320.0,3.4,1.0
Duke Carter IV,0,Sun Belt,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,Louisiana-Monroe,85.0,281.0,3.3,1.0,9.0,89.0,9.9,0.0,94.0,370.0,3.9,1.0
Sony Michel,0,SEC,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,Georgia,156.0,1227.0,7.9,16.0,9.0,96.0,10.7,1.0,165.0,1323.0,8.0,17.0
Rashaad Penny,0,MWC,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,San Diego State,289.0,2248.0,7.8,23.0,19.0,135.0,7.1,2.0,308.0,2383.0,7.7,25.0
Josh Adams,0,Ind,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,Notre Dame,206.0,1430.0,6.9,9.0,13.0,101.0,7.8,0.0,219.0,1531.0,7.0,9.0
Dorian Brown,0,MAC,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,Ohio,111.0,757.0,6.8,11.0,3.0,16.0,5.3,0.0,114.0,773.0,6.8,11.0
Greg Howell,0,CUSA,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,Florida Atlantic,112.0,740.0,6.6,5.0,0.0,0.0,0.0,0.0,112.0,740.0,6.6,5.0
Kani Benoit,0,Pac-12,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,Oregon,88.0,584.0,6.6,10.0,8.0,36.0,4.5,0.0,96.0,620.0,6.5,10.0
Jeffery Wilson,0,CUSA,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,North Texas,188.0,1215.0,6.5,16.0,24.0,168.0,7.0,0.0,212.0,1383.0,6.5,16.0
Ty Johnson,0,Big Ten,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,Maryland,137.0,875.0,6.4,5.0,5.0,60.0,12.0,1.0,142.0,935.0,6.6,6.0
Dalyn Dawkins,0,MWC,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,Colorado State,226.0,1399.0,6.2,8.0,26.0,310.0,11.9,1.0,252.0,1709.0,6.8,9.0
Rodney Anderson,0,Big 12,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,Oklahoma,188.0,1161.0,6.2,13.0,17.0,281.0,16.5,5.0,205.0,1442.0,7.0,18.0
Ty Isaac,0,Big Ten,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,Michigan,88.0,548.0,6.2,2.0,3.0,16.0,5.3,0.0,91.0,564.0,6.2,2.0
Jamal Morrow,0,Pac-12,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,Washington State,86.0,522.0,6.1,4.0,60.0,506.0,8.4,5.0,146.0,1028.0,7.0,9.0
Nick Chubb,0,SEC,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,Georgia,223.0,1345.0,6.0,15.0,4.0,30.0,7.5,0.0,227.0,1375.0,6.1,15.0
Justin Stockton,0,Big 12,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,Texas Tech,132.0,797.0,6.0,4.0,27.0,235.0,8.7,1.0,159.0,1032.0,6.5,5.0
Daryl Chestnut,0,MWC,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,New Mexico,76.0,459.0,6.0,4.0,6.0,38.0,6.3,0.0,82.0,497.0,6.1,4.0
Ronald Jones,0,Pac-12,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,USC,261.0,1550.0,5.9,19.0,14.0,187.0,13.4,1.0,275.0,1737.0,6.3,20.0
Timothy McVey,0,MWC,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,Air Force,128.0,741.0,5.8,7.0,6.0,136.0,22.7,0.0,134.0,877.0,6.5,7.0
Jordan Huff,0,MAC,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,Northern Illinois,127.0,740.0,5.8,4.0,7.0,43.0,6.1,2.0,134.0,783.0,5.8,6.0
Ito Smith,0,CUSA,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,Southern Mississippi,248.0,1413.0,5.7,13.0,40.0,396.0,9.9,2.0,288.0,1809.0,6.3,15.0
Boston Scott,0,CUSA,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,Louisiana Tech,182.0,1040.0,5.7,8.0,20.0,181.0,9.1,1.0,202.0,1221.0,6.0,9.0
Jalin Moore,0,Sun Belt,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,Appalachian State,183.0,1037.0,5.7,12.0,12.0,163.0,13.6,1.0,195.0,1200.0,6.2,13.0
Darrel Williams,0,SEC,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,LSU,145.0,820.0,5.7,9.0,23.0,331.0,14.4,0.0,168.0,1151.0,6.9,9.0
Terry Swanson,0,MAC,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,Toledo,242.0,1363.0,5.6,14.0,20.0,194.0,9.7,0.0,262.0,1557.0,5.9,14.0
Justin Crawford,0,Big 12,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,West Virginia,190.0,1061.0,5.6,7.0,8.0,38.0,4.8,0.0,198.0,1099.0,5.6,7.0
Ish Witter,0,SEC,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,Missouri,188.0,1049.0,5.6,6.0,11.0,87.0,7.9,1.0,199.0,1136.0,5.7,7.0
Ray Lawry,0,CUSA,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,Old Dominion,132.0,742.0,5.6,7.0,11.0,55.0,5.0,1.0,143.0,797.0,5.6,8.0
David Williams,0,SEC,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,Arkansas,117.0,656.0,5.6,8.0,10.0,171.0,17.1,2.0,127.0,827.0,6.5,10.0
